S+,S-,C
0.20066253524512556,0.0031394225289705746,0.015404280524382702
0.20066423336172468,0.00313942099912958,0.015404144783247746
0.20066490004336707,0.0031394206658529114,0.015404092783352292
0.20084593898563977,0.0031414968280631347,0.015400442755367505
0.20056155974757572,0.0031361382628543287,0.015396041749542733
0.20076933072161168,0.003134837201498939,0.015374071228799217
0.2007634787652686,0.0031323219763045103,0.01536236629156752
0.20077188461036707,0.0031297822581268894,0.015349468722810577
0.2007703503326492,0.0031244451495196124,0.015323810213649392
0.20077315500906665,0.003124444603831044,0.015323596794483326
0.2007734224168751,0.0031244448021678383,0.015323577655725633
0.2007736447677923,0.003124445648697057,0.015323565033468217
0.20077410315314095,0.003124442412631974,0.015323514956726857
0.2003029128995529,0.0031148598273830802,0.015312623796959997
0.20059481592143483,0.0031126063760264213,0.015279788732888074
0.2008510249297861,0.003114180760626464,0.015268196112592388
0.2008155440658979,0.003113595155671181,0.015268024802910873
0.20061102522678417,0.0031102112483587375,0.015266995734822328
0.2001469090381819,0.0031015916906794454,0.015260096283893613
0.20067463637604283,0.0031013976112197316,0.015219638691238789
0.20067541134194816,0.0031013972123145315,0.01521957888298499
0.20078007060621184,0.0031005552218059916,0.015207699158337118
0.2000425015537377,0.003086697017561374,0.015195732761570132
0.2005152279322771,0.0030921275527163125,0.015186718305686226
0.20077973214897832,0.003093688981708427,0.015174557647341944
0.20078378344893505,0.0030936877078618155,0.015174249956644502
0.20079243320309445,0.0030933453840613885,0.015171952676135596
0.20062415818760398,0.003083135353225218,0.015135125010176737
0.20079379720812465,0.003085532208709963,0.015134110051939311
0.2008118766637359,0.0030840978990829943,0.015125840054938436
0.20088074944639808,0.003084199265696501,0.015121221980400086
0.2007851554139861,0.003077458012567599,0.015095744927631499
0.20084927341276748,0.0030772905340891894,0.015090189696380762
0.20084448045569092,0.0030759849587611923,0.015084238614841811
0.2008772608202136,0.00307391468275618,0.015071816453989598
0.20046047775518563,0.0030664884858071437,0.01506674296012533
0.20059791825526807,0.0030676311767918268,0.015062101496037
0.2008550922266267,0.003068003734795588,0.015044905631365981
0.20063863979913735,0.003063157981366912,0.015037461695196087
0.20067224286576096,0.003063633903904814,0.01503728235046405
0.2006821617073424,0.0030636000688561683,0.015036386730936435
0.20060113619812864,0.003062288013929264,0.015036023408605544
0.20079432837918793,0.0030633145691524605,0.01502673397400526
0.20079504520934985,0.00306331185076581,0.015026668000971244
0.2007951492394907,0.0030633118339636004,0.015026660251594008
0.19926090676750008,0.0030391016443479827,0.015022746010770766
0.2008042690989133,0.0030557674705613707,0.014989536556469603
0.20080512684687093,0.0030557671355879897,0.014989471869239036
0.2007028805505146,0.0030441678096021184,0.014940917348759056
0.20088069351406182,0.003046029013619505,0.014936880149221406
0.20080995358471665,0.003042381078284267,0.014924435784921414
0.2004204287075389,0.00303612393405015,0.014922713938826115
0.20080199384701403,0.0030388328859232297,0.014907871669420605
0.20080987924901114,0.003037707889092576,0.014901858450914967
0.20080216943752172,0.003033339346643104,0.014881309761661861
0.2008055353581388,0.00303333871168514,0.0148810609631119
0.20062959468379313,0.0030302294048356907,0.014878876667972538
0.20064358758969303,0.003028857742543563,0.014871220000343197
0.2007991777656359,0.0030301217876097385,0.014865977532431199
0.20073240573686219,0.0030287607852739346,0.014864268972198377
0.2006900139283999,0.003028026858679698,0.014863812978863796
0.20044542724992112,0.0030227323553812893,0.014856046082320374
0.200642150521129,0.003025272859200128,0.01485398503594129
0.2006936668637508,0.0030260283129453103,0.01485388199859953
0.20069368697464318,0.003026028285989027,0.01485388040189251
0.20069569334382298,0.003026026289027755,0.014853724455503758
0.20069591070411205,0.0030260261577488064,0.014853707972552239
0.20069599980112482,0.0030260261084604657,0.014853701237997008
0.20069638422753858,0.003026025929340591,0.014853672342725374
0.2006970700606887,0.0030260257384750445,0.014853621414914047
0.2008135318877355,0.0030264139312683406,0.014847011066003678
0.20081547362540858,0.0030264126059797083,0.014846863232732835
0.20066709095625906,0.003024128186810608,0.014846630107734321
0.20080244796561625,0.003025785664165422,0.01484478185520281
0.2008634381307526,0.003017546600599823,0.014800529851157769
0.20080934893989327,0.0030162052284320256,0.014797973888696764
0.20091635108571843,0.00301535167024629,0.014786085878244329
0.20081213570271828,0.0030099748842635715,0.014767656343049463
0.20082501903925992,0.0030041719890619165,0.014738673954921845
0.20080578972128013,0.0030037918605753627,0.014738226913875283
0.20081276733251388,0.0030037732719401804,0.014737632495537206
0.20081607517131267,0.0030037734551923794,0.01473739420097756
0.20069007020467403,0.0030005573458597896,0.014730954398554142
0.20087423837791862,0.0030020060867372808,0.014724648742770569
0.20088124380837127,0.003001874367992961,0.014723506265959014
0.20045767502629833,0.0029952041479027287,0.014721856776173542
0.20082549766276317,0.0029974805238589114,0.014706293424455764
0.20082613206782612,0.0029974802380254915,0.014706246269090563
0.20082658680919213,0.002997480123052243,0.01470621290295749
0.2007684946382894,0.0029936372204477637,0.01469182322122136
0.20083367228439486,0.002991042646674848,0.014674582754531859
0.200705352203068,0.0029886961671397863,0.014672476643539045
0.2007061794327714,0.00298869549943905,0.014672413826973735
0.20070651443553014,0.002988695298435474,0.014672388724009925
0.20070669931304738,0.0029886952046401724,0.01467237495337998
0.2007067520848524,0.002988695180036158,0.014672371033161161
0.2007069244172624,0.0029886951068826906,0.014672358266047176
0.2007070779671941,0.0029886950505296573,0.014672346933137431
0.20065999840555473,0.0029878337093229243,0.01467157139997193
0.20062878014302796,0.0029829462990504587,0.014650169472920901
0.2008830704360888,0.002984870288331196,0.014641195068360535
0.200826681692356,0.0029746282687065414,0.014595726932642689
0.20082702877215614,0.0029746255420505094,0.014595688892026594
0.20082714221863834,0.0029746255289417023,0.014595680703937481
0.2008240934249763,0.002974077061815761,0.014593247106742343
0.20083638743539042,0.0029713427599503675,0.014579146517663807
0.20083519008244455,0.0029710061800995863,0.014577604776413773
0.200835219784902,0.002968983461903471,0.014567822520853766
0.2008750931742457,0.0029662240559871363,0.014551633085440045
0.20075403960887833,0.002962644898789058,0.014542966404293466
0.2005872491999062,0.0029594477253204227,0.01453940432355718
0.20062869613289325,0.002958850071535872,0.014533551421484254
0.20070402185908287,0.0029569655890178915,0.01451905750860321
0.20063742797854814,0.0029519558238419955,0.01449955674853484
0.20063708866801921,0.0029519396810357133,0.0144995027726867
0.20063494913113036,0.002951302089208131,0.014496568759026753
0.2007108206797774,0.0029516234060714434,0.01449272309050391
0.20071209852792046,0.0029516201349349507,0.014492616330064453
0.20071448110224743,0.002951615609003958,0.014492424888903456
0.20071624326229184,0.0029516135797835862,0.014492289679624189
0.20071639949052902,0.0029516134541241945,0.014492277954939813
0.2007171182655348,0.0029516129886749793,0.014492224557489457
0.2007173301556214,0.0029516128870702846,0.014492208988640884
0.20066529626036106,0.0029474366072427716,0.01447569887075431
0.20066530184900605,0.002947436594210823,0.014475698410356572
0.20066633192971664,0.0029474343854037056,0.014475614486901366
0.2008395222823572,0.0029498108694825565,0.014474805054122755
0.20083394312115715,0.0029479113438035526,0.014466014903748122
0.20083506423760228,0.0029459177591025123,0.01445629386136803
0.20083730528964985,0.002945914566645337,0.014456119442625114
0.20065287598125126,0.002942377701821644,0.014452093791940278
0.2008464310298106,0.002942973804323764,0.014441250303071798
0.2006224017439362,0.0029392519677579406,0.014439124040133929
0.20069762118038625,0.002939959909686236,0.01443721681405084
0.20082727764800642,0.0029397001328505417,0.014426773979108963
0.20042157850848258,0.002916692821496838,0.014344042577029677
0.20084791506442862,0.0029212747218868977,0.014336194421493849
0.2008568218456365,0.002918841483372647,0.014323798218534009
0.20095140590266877,0.0029193643233916,0.014319680649435364
0.2008477932601741,0.0029176501833047034,0.014318670202359468
0.20084809960101407,0.002917652455359033,0.014318659666379295
0.2007167098729179,0.002914816365363008,0.014314170399883044
0.20072016668279022,0.0029148029121444778,0.014313862289677097
0.20072017713618867,0.002914802877635687,0.014313861387850983
0.20072396885904975,0.002914793158777022,0.014313547823090075
0.20072701821845668,0.0029147891552173478,0.014313314111717906
0.2007276028472399,0.002914788775819089,0.014313271183803164
0.20072852054020607,0.002914788432436104,0.01431320502078309
0.20064804249736248,0.002912852561937834,0.0143094898511292
0.20085301858733426,0.002915407924999623,0.01430745663054505
0.20065004863658645,0.0029122443202418977,0.014306403597347613
0.20085577734819965,0.0029133433517418705,0.014297275964751742
0.20092487601803619,0.002912027115331014,0.014286064351290314
0.20027427736283687,0.0029015793302936436,0.014281122656596371
0.20077192194248752,0.002908502049509727,0.014279732889911913
0.20093928722733315,0.0029109028720876056,0.014279618138535535
0.20085134207283192,0.0029041162593944204,0.0142529495070469
0.2008680766519114,0.002902229910939494,0.014242653701089323
0.20094610239637453,0.002900472364621636,0.014228702974393123
0.20085359266925554,0.002898783206657787,0.014226990945240154
0.20085562455470382,0.0028962823469048955,0.014214749647979997
0.19962198124185865,0.002877155132607259,0.014208234089881549
0.20086482748345647,0.0028949072196386813,0.014207454794034473
0.20085525801871226,0.0028922159114276973,0.014195100707944814
0.20085678058429254,0.002892214035341582,0.014194985554362462
0.2007494932061735,0.0028900345540716185,0.014191913455398499
0.20065232734006125,0.002887537805356961,0.01418659584594876
0.20085558665388575,0.002889847971160655,0.01418362073476078
0.20085719470289587,0.0028898461908301028,0.014183500178230517
0.20085835173507965,0.002889845500927029,0.014183416295848978
0.20085870027419706,0.002889845382897107,0.014183391462144103
0.20085895089530534,0.0028898453385029373,0.014183373801073882
0.20085908043180128,0.0028898453226177687,0.01418336470691842
0.20072412832663217,0.0028855152467311047,0.014171800490831932
0.20090342951299908,0.002887657250818758,0.014169693565476624
0.2008671594983283,0.0028862255741986375,0.01416528895051865
0.20087465028758933,0.0028842358888013972,0.01415514161333097
0.2006855435733052,0.0028785167732202142,0.014140594210589722
0.2007256109883877,0.002878268432906871,0.014136608993344348
0.20097727035010568,0.0028818026371714997,0.014136249100629201
0.20073142442225145,0.002878244520570671,0.01413608958511171
0.20073485601778557,0.002878236278722614,0.014135811436581054
0.20073594821617316,0.0028782345699316487,0.014135727337595206
0.20073757898227004,0.002878232840458006,0.014135605750322829
0.20073900933008543,0.0028782321340312194,0.014135503031743256
0.20073912577894124,0.0028782321098919867,0.014135494830766756
0.20072399082406311,0.00287729300722613,0.01413199835031664
0.20086815320602922,0.0028789465935981327,0.014130000360394815
0.20066270540120618,0.0028719475969129966,0.014110361820989448
0.20080745191873917,0.0028729848785682384,0.014105355053943102
0.2008624275870289,0.00287141700547806,0.014093961713731224
0.2002936179056766,0.0028632050084811526,0.014093570510752556
0.20087772423891856,0.0028715153995594383,0.014093379708579552
0.2008676427888515,0.00286969485196161,0.014085267262208233
0.20086610274627512,0.0028690101643776603,0.01408206039395798
0.20086669820438716,0.0028690093733498164,0.014082015408394342
0.20086728164853979,0.0028690087266311924,0.014081971951820881
0.2009622502146718,0.0028702028704655287,0.014081186911226028
0.20067432842139654,0.0028616002748643276,0.014059435565966973
0.20067460438084417,0.002861563721285094,0.014059239436252107
0.2006737228529955,0.002861527790948033,0.01405912627859179
0.20067507578572905,0.0028612893142380526,0.014057877632003144
0.20086835266598968,0.002862514245792148,0.014050469078068836
0.2008688705333829,0.00286251395888294,0.01405043197451794
0.2008690326742296,0.002862513898376317,0.014050420499587055
0.20098092902390755,0.002864024570184419,0.014050014580627945
0.20094069238456005,0.002860774945110632,0.01403706745880795
0.20088002536135113,0.002859594171620676,0.01403553308961539
0.20072070719023768,0.002857110694766324,0.01403448924076902
0.2007482333978527,0.0028517638386748507,0.014006698808359416
0.20088810315582636,0.00285367554282671,0.014006334690183874
0.200969808640924,0.002851587486239163,0.013990618945913174
0.20097465109266932,0.002851546877728158,0.013990090116591882
0.20076949903761396,0.0028443965176796434,0.013969559935594946
0.20071507849689754,0.002842852378208267,0.013965814871406391
0.200996126140512,0.0028467878239442873,0.013965596196494113
0.20074213518583525,0.002841966160243317,0.013959666503683289
0.20074526956172753,0.0028419585462902915,0.013959414707402107
0.20074656410322003,0.0028419564761305235,0.013959315918418121
0.2007488715970414,0.0028419543451739747,0.013959147383097698
0.20074909904568017,0.002841954243199264,0.013959131294275284
0.20074912911418577,0.002841954231175039,0.013959129174405458
0.20074978885363076,0.002841954052569535,0.013959083074792933
0.20087943927838672,0.002843604931181746,0.013958189866123094
0.20087859435448707,0.002842915166466322,0.013954909195162426
0.20087413449949104,0.002842229686540517,0.013951896785007531
0.20088967287349177,0.0028422986131697667,0.013951166291815194
0.2005018272830904,0.002836481870444528,0.013949569474893106
0.20067310486464165,0.002833017149819904,0.013921041400506783
0.20087313216863736,0.0028356799203504506,0.013920261432341558
0.2008751726477164,0.0028356747415522387,0.013920096930987585
0.2008802325386553,0.0028356709477224728,0.013919732820035283
0.20088023356113757,0.002835668936115251,0.013919723013049954
0.2008802480365386,0.0028356689325930596,0.013919722006909937
0.2008804097110985,0.002835668917770702,0.013919710888097032
0.20088053526187158,0.0028356689045012,0.013919702245116154
0.20067128611991555,0.0028300318524356024,0.01390670036259965
0.20064763794604495,0.0028296787848588628,0.013906605563317296
0.20067322093114917,0.002821949020543215,0.013867400495122886
0.20068544475560715,0.002821138222763171,0.013862638650185657
0.20088860449820028,0.0028200119846482213,0.013843361333150362
0.2007404232984442,0.002817679048868186,0.013842136551561288
0.20071628302233338,0.0028139148005134882,0.013825539554394408
0.2010185305279113,0.0028143363040333395,0.013807078062409304
0.20088915064283647,0.002811758661596725,0.013803368238256225
0.20088622516410307,0.0028093300065142237,0.013791808094001377
0.20088864885517474,0.0028093263199374836,0.01379162614415976
0.20088957947996963,0.002809325495264782,0.013791559142678446
0.2008903819904888,0.002809325052057586,0.013791502662646478
0.2008908524481698,0.002809324905940825,0.013791470102930343
0.20089110061163729,0.002809324851911816,0.013791453039525078
0.20075397585868396,0.002805973747197966,0.013784507967459659
0.2007557148534629,0.0028059698514280307,0.013784371334398826
0.20075652982159292,0.002805968421057724,0.01378430921845414
0.2007594259717835,0.0028059653788512578,0.013784098368755
0.2009008104375261,0.00280784946618228,0.013783652926240494
0.20074890211948954,0.00280391195603133,0.01377486215931675
0.20099789856628436,0.002803895263645294,0.013757951836209613
0.2007546141655785,0.002797251785675585,0.013742206550665872
0.20100893196217184,0.002799347658661201,0.01373520086558375
0.20103007527769728,0.002799107237447024,0.013732612783447009
0.20081917408847194,0.0027948885972389256,0.013726402589161952
0.2007121006365051,0.002793229435871835,0.013725583673304375
0.20090753366543945,0.0027935587505347604,0.013714009666821453
0.20066697090021357,0.002789287550315973,0.013709519537803696
0.2008808139282896,0.002790655988121208,0.013701752087646476
0.2008991326988904,0.0027901682636114968,0.013698158177317088
0.2006726099531949,0.0027867233398302165,0.013696709286945006
0.20091118258066473,0.002788150471210823,0.013687577811071048
0.2009013881134673,0.0027834958609097627,0.013665696769427024
0.20090150631176876,0.0027834958309678848,0.013665688694238226
0.2009015149697784,0.0027834958198840317,0.013665688059679755
0.20090170669142846,0.0027834957808053015,0.013665675007416141
0.20090177537933868,0.0027834957694022077,0.013665670343780351
0.2009018562372609,0.0027834957589816887,0.013665664868394838
0.2009019663257863,0.0027834957593645027,0.013665657484189327
0.20091151511979116,0.0027827630241417677,0.013661468792831935
0.20069782175337686,0.002779761979968154,0.013661268867881778
0.20105486431981243,0.0027844989443669256,0.013660261196745238
0.20076736422372454,0.0027702794097745963,0.013610648921350936
0.2007697895916135,0.0027702768535227827,0.013610474349872061
0.20077047624047936,0.002770276540805881,0.01361042691918646
0.2010065303739671,0.0027726811423866627,0.01360630027839787
0.2009047766484608,0.002770625813180229,0.013603143922605145
0.20102378831728906,0.002770686736958859,0.013595494854418069
0.20102636406247912,0.0027694684346159654,0.013589426244304781
0.2009175740030695,0.002767290336115299,0.013586136334151408
0.20092229440921391,0.0027661943108168562,0.01358051369618134
0.2009106545860352,0.0027649266099011092,0.013575150215190719
0.199777690161894,0.0027428972225454797,0.013543794524646081
0.20091064371648812,0.0027581970606954096,0.013542557860939143
0.20091180053245597,0.0027581963148521167,0.013542477328754238
0.20091263303375073,0.0027581961018906843,0.013542420942636666
0.20092341617979842,0.00275664030153435,0.013534168976367085
0.20091704392531978,0.0027546141050595625,0.013524778713436351
0.20092944877119523,0.0027476244816465344,0.013490101943067856
0.20091987821416615,0.0027470459130679937,0.013487933422865797
0.20109088997503732,0.0027491725641467365,0.013486909932723676
0.20103640622307564,0.0027465966350852743,0.013478045747500285
0.20070718267686805,0.002740911177536643,0.01347228733191349
0.2007075122982765,0.002740864712378332,0.013472040193443224
0.2007709184049615,0.002741310253415215,0.013470002620908257
0.2009332833582263,0.002743375135162071,0.013469266215652908
0.20092065315456684,0.0027427378771449767,0.013467014681680878
0.200913590294226,0.002742396844052295,0.013465829718967518
0.20091915811889555,0.0027402324223341754,0.013454977033231523
0.2006795080370611,0.002734154178485415,0.013441349753529234
0.20076972760468229,0.0027349287201712427,0.013439145666551671
0.20077327662061195,0.0027349143386834465,0.013438841580732587
0.20077457137803034,0.0027349103135833794,0.013438736568194406
0.20077828539337023,0.0027349023941357848,0.013438452927145808
0.19995783866632863,0.0027233197698863657,0.013436472294208891
0.20093234043735927,0.0027342344897189346,0.013425052641543726
0.2010412059074664,0.0027354891213814056,0.013423954692140598
0.20092167591342983,0.0027334412936064582,0.013421913139691134
0.2009228686081356,0.002733440685753978,0.0134218315908369
0.20092302545018076,0.0027334406471574767,0.01342182106730174
0.20092325038505982,0.0027334406079861616,0.013421806053401394
0.20092325609859207,0.0027334406085120244,0.013421805679403787
0.2009233216764759,0.002733440591236626,0.013421801273868047
0.20092336376248937,0.002733440587254253,0.013421798480938869
0.2009233787001425,0.0027334405859001966,0.013421797489928335
0.2009234508736857,0.002733440591406515,0.013421792760079715
0.20069104225093212,0.0027266540031052502,0.013404212383273082
0.20100674338470723,0.0027246349699505536,0.013373663850678317
0.2010639355332244,0.0027228569781634995,0.013361302489764356
0.2007036721102711,0.0027162027342367725,0.01335269101071373
0.20101090948073183,0.002720223752413619,0.01335202778900098
0.20071001562034663,0.002716146947142722,0.013352004053272174
0.20093257656634259,0.0027168142427982577,0.013340645076343204
0.20094378869459945,0.002716714495876553,0.013339427396659786
0.20074513581206022,0.0027131519989901953,0.013335175618453406
0.20083697502652575,0.0027116136719868063,0.013321702151436344
0.2007037779100457,0.0027081835010916537,0.013313786870270912
0.20094409397266147,0.002710821109606076,0.013310855318719042
0.20093089610103854,0.002709246431731342,0.013304088270785651
0.20093292728978962,0.0027092445346575105,0.013303946379991745
0.2009334818018276,0.002709244259911985,0.013303908822604385
0.2009339992861482,0.002709244137087536,0.013303874420507344
0.2009340945664557,0.0027092441259585947,0.013303868141990513
0.20078190544900992,0.0027063373031382142,0.013299723200394312
0.2010840279652453,0.002709709876322098,0.013296335329148685
0.20095869583333986,0.0027042867474648636,0.013278243857554814
0.2007835541576877,0.002699863420912202,0.013268223293278043
0.20078856106364001,0.002699850699555881,0.013267835136959831
0.20079134087701342,0.002699847910350827,0.013267640365362461
0.20079147331325573,0.0026998478536061714,0.013267631455359757
0.20073137076326966,0.002698557168758657,0.013265290885126407
0.20103994388546878,0.0027023072976774375,0.01326336232168311
0.2010929669976575,0.0027015315978171552,0.013256155668753385
0.2005773163614355,0.0026917057171712898,0.013242085240762225
0.20093950305587865,0.0026965408915725292,0.013241962666827188
0.20094220366222676,0.00269252743341752,0.013222338934672586
0.20079538056003973,0.002690533852942327,0.013222211771777927
0.20070355506513557,0.0026891366217082677,0.013221402398512092
0.2007489896204579,0.002688386174453298,0.013214809540030183
0.20095226855951634,0.0026883683881330236,0.013201532014575914
0.20095476637045118,0.0026879956879024484,0.013199564083363816
0.20094141080386574,0.0026856244744498385,0.013188938643531059
0.2009425337971202,0.0026856232332974806,0.013188859892771635
0.20094348874869128,0.002685623189108508,0.013188797827340396
0.20094386477904616,0.00268562210761798,0.01318876823135512
0.20094407623881214,0.0026856220184397176,0.013188754103278619
0.20094476223590074,0.0026856218451097474,0.013188708832574433
0.20073863589250288,0.0026797603509045027,0.013173638178220332
0.2007185699711679,0.002677661727860425,0.013164755833936214
0.2007160352288236,0.002677205025971617,0.013162704043742174
0.20095113425608374,0.002679122946199504,0.013156801857486746
0.20080165434923694,0.0026756969358068886,0.013149851415446256
0.20121274568659706,0.0026722675581865958,0.013106738527065159
0.20079700370849327,0.0026651400240834595,0.013098947918225136
0.20079750403384702,0.0026651388549079496,0.013098910036104947
0.20079752856806807,0.0026651387996171174,0.013098908188404132
0.20079860307137581,0.0026651366383332823,0.013098828529033001
0.20080121410040092,0.002665133309930393,0.013098644291066027
0.20080223459726318,0.0026651327504286022,0.013098575880594824
0.2008027901570916,0.002665132620948855,0.013098539487505364
0.2009505081991763,0.0026669882740411616,0.013098030966076436
0.20096346353797392,0.0026657743310598706,0.01309131418924423
0.20072757574943087,0.002662327769972871,0.013089773503525361
0.20072822008873256,0.002661897201968641,0.013087642789271062
0.20095205092914448,0.002662592010189079,0.013076623428219704
0.20095457823988697,0.002662589278056845,0.0130764478777174
0.20095535754097557,0.0026625905055346374,0.013076403780114959
0.20095543559308712,0.0026625889940626976,0.01307639144157934
0.20095556460771724,0.0026625889780057415,0.013076383078411498
0.2009555872989881,0.002662588975024225,0.013076381606724221
0.20095575078422565,0.002662588965359196,0.01307637106084706
0.20071100978250717,0.0026563925474637185,0.013062037067049843
0.20096338925047944,0.0026564550568941065,0.013046150123187723
0.20071485438438433,0.0026529893920015763,0.013045274723562903
0.20097548630359546,0.002656257942737527,0.013044419732142824
0.2007792817824509,0.0026517368154006806,0.013035066302463498
0.20072105465444773,0.0026433228370960436,0.012997963899581959
0.20072716908280988,0.0026389079756688103,0.012976146335900367
0.20096277025596082,0.0026401639476457744,0.012967219544122891
0.20096578304728138,0.002640161118572855,0.012967013951332486
0.20096595893994865,0.002640161068402764,0.012967002506086121
0.20096642267223463,0.0026401609967768775,0.012966972625348874
0.2007978101571352,0.002636992562926168,0.012962347286048346
0.20117108771286873,0.0026397915334083486,0.012952162039488225
0.20080018838266503,0.0026340010935589193,0.012947681509880935
0.20080767020557788,0.002630775444850972,0.012931554979393968
0.20081276147083843,0.002630768238487841,0.012931196397578237
0.20068378838007891,0.0026288026300211767,0.012929856517792269
0.20075325059530522,0.0026289107881795996,0.012925965435202
0.200738759781404,0.002622716535974917,0.012896820889919867
0.20098650037635432,0.0026254746888201594,0.012894500374939966
0.2009740475959938,0.0026183556537437594,0.012860772857678492
0.20097460547448856,0.002618354985825551,0.012860734378563842
0.20097468263526683,0.002618354879197338,0.012860728987411066
0.20097508259548322,0.0026183544745064674,0.012860701760275066
0.2009770252030743,0.0026183549175437856,0.012860581197827606
0.2009770377757618,0.002618355058232968,0.012860581085780717
0.2009770318597748,0.0026183544813163087,0.012860578662277147
0.20097702389489808,0.00261835344721785,0.012860574151534113
0.2009772334658728,0.002618353430323877,0.012860560831600178
0.20097729321662428,0.0026183534184503017,0.012860556999744921
0.20072679215310035,0.0026110187191529383,0.01284079290493251
0.20100579082339945,0.002607621907771862,0.012806729541018393
0.20098554861450466,0.002606945153015789,0.012804721356734423
0.2008085053552471,0.0026037683777155817,0.01280044871399343
0.2009821075332628,0.0026044577188910193,0.012792876168745453
0.2009864339241696,0.002604311419384271,0.01279189491147825
0.20098692200000476,0.0026043111568869485,0.012791862972213599
0.20081982413504476,0.0026021117231020143,0.012791696785918691
0.2009982938075946,0.0026036373507733537,0.01278788141134164
0.20099705812616744,0.002602872958776592,0.012784252651297047
0.20087373823468183,0.0026012397126804203,0.012784076641371331
0.2008168658943081,0.002596779369810744,0.012766003806868521
0.20081973236351502,0.002596772269678267,0.012765789454306297
0.20082270454472606,0.0025967684707236057,0.012765584495081165
0.20098587240756266,0.0025971829584136327,0.012757363100503332
0.2009863573687594,0.0025971825627160057,0.012757330792018828
0.2009863995090299,0.0025971825239745816,0.012757327963477587
0.20098674828637753,0.0025971823056531703,0.012757305049079532
0.20098702222700063,0.002597182157852734,0.012757287166262904
0.20098709294754188,0.002597182123920176,0.012757282570122444
0.2009873515659715,0.0025971828307886635,0.012757269792051527
0.20098749109052733,0.0025971819847317116,0.012757256946212315
0.20098808824485856,0.002597181896137922,0.012757219097134086
0.20100862160325197,0.002595961451263192,0.012750014819500024
0.19981088029923016,0.0025790628790655573,0.012743038703230071
0.20076238246463238,0.0025900394521383772,0.012736703245159497
0.2009929138301784,0.002588023021428912,0.012712501776702965
0.20074949445602394,0.0025837625982932048,0.012707033938884848
0.20074929807642747,0.0025837515053153525,0.012706992348908076
0.2007494063028606,0.0025836972860928797,0.012706722321594687
0.20075334861100377,0.0025836003102803883,0.012706005101318562
0.20062383545196927,0.0025811220164921192,0.012702062236314902
0.2009965173846376,0.002583846409670234,0.012692021772202368
0.20099759880474768,0.002583845612861108,0.012691950488183187
0.20100679508149763,0.002583214108306023,0.012688314709479355
0.20078785252978745,0.002577251485213603,0.01267302715328926
0.20099767011175718,0.002576662833542164,0.012657110531878872
0.20099769755856312,0.0025766624157760416,0.012657106799210047
0.2009981612537347,0.002576662224634885,0.012657077042282996
0.20099837522412853,0.002576663270871415,0.012657068813152655
0.20099872301693128,0.0025766621131358258,0.012657041574498613
0.2009988344150668,0.002576662104891123,0.012657034608477622
0.20099887552962223,0.002576662096508262,0.012657032011578622
0.19996884274686683,0.002561990853651616,0.012649880554508604
0.20101939661250973,0.0025731715782192355,0.012638828622706133
0.20100424693701632,0.002572846226662594,0.012638191196658793
0.2008220217256598,0.0025702194015064764,0.012636762283864636
0.20085057220838867,0.002567568419111333,0.012622121169680109
0.20082067354692212,0.002567171074680554,0.012622047691476857
0.20074458322106284,0.0025646227373325304,0.012614395522538945
0.2010197191561723,0.002567725492489529,0.012612396098004693
0.20075223305417267,0.0025635501707227666,0.012608712073706176
0.2008292894944774,0.002563153414939987,0.012602009092744464
0.20082984686009023,0.002563152163638408,0.012601968484369416
0.2008302836934066,0.002563151273243389,0.012601937096266964
0.20083214441779346,0.00256314837002692,0.012601807715878493
0.20083429297627606,0.002563146809973805,0.012601667025245811
0.20083474699380913,0.002563146726131472,0.012601638489239614
0.20101997367420105,0.002564231902970741,0.012595436348812081
0.20100828603949616,0.0025640464812101186,0.012595260119394259
0.20100752539561184,0.0025568107511237744,0.01256020970825039
0.2010090487492484,0.0025568098215850944,0.012560111206936097
0.20100917881194788,0.002556809778870711,0.012560102974815069
0.2010092888018497,0.002556809755828751,0.012560096076627926
0.20100968888935725,0.0025568097101286947,0.012560071169466738
0.20103037045749506,0.002556907488314897,0.012559269489302197
0.20077333446408896,0.0025514069844003555,0.012548433438174243
0.20091894473135052,0.0025484382434658066,0.012525045568513717
0.20076086834811588,0.0025446667189619803,0.012516465516408113
0.201029658084424,0.00254711746135976,0.01251182731689805
0.2010273646780477,0.002546338573746464,0.012508190071076983
0.2010196799447962,0.0025449289780739887,0.012501824317793139
0.20078650358242775,0.002538045876451296,0.012482732081324976
0.20081868260991664,0.002535674267988841,0.01246923993623243
0.20101964586034715,0.002537640576996788,0.012466468881613273
0.20101980721028814,0.002537640522482162,0.012466458735587852
0.201020120799625,0.0025376404509579245,0.012466439183490762
0.20102017094250754,0.0025376404386478198,0.012466436052882151
0.20103002257492988,0.002533097698977104,0.012443794807078322
0.20081711325513243,0.0025296385474156725,0.012440024367204936
0.20084014820064552,0.0025299258110286667,0.012440010278421985
0.20084066478261448,0.0025299246784706406,0.012439973179871914
0.20084135779331366,0.002529923335592146,0.012439924268306927
0.20084222949505923,0.0025299219343800656,0.012439864143630458
0.20084305771488994,0.00252992089964138,0.012439808458706484
0.20084422819540637,0.0025299199305701043,0.012439732158105909
0.20084425064253833,0.002529919917640354,0.012439730722303045
0.2008442570775034,0.0025299199139539527,0.01243973031079664
0.2007632887598056,0.002527162918060608,0.012431291766054745
0.20075393900800223,0.002526298119723741,0.012427662203760643
