Node,DC,BC,CC,EC
 1652, 0.020059435364041603, 4.993381178881161e-06, 0.3169295973628444, 3.629174713961949e-05
 1653, 0.01832590391282813, 2.530122438115056e-06, 0.31675556950109823, 3.512469605037112e-05
 1654, 0.001733531451213472, 6.968862046309013e-07, 0.31680527224227206, 1.998534922496758e-06
 1655, 0.013868251609707775, 2.7631739437012794e-06, 0.31630894563684786, 3.0818504824575306e-06
 1656, 0.008420009905894007, 0.0015051675904993636, 0.3420294765373539, 4.397082439771413e-06
 1657, 0.0012382367508667657, 0.0, 0.3150503237887181, 1.8544047117248305e-06
 1658, 0.0047052996532937095, 3.995572484680517e-06, 0.3163337250293772, 4.665023708800913e-06
 1659, 0.020307082714214955, 4.09299347521169e-06, 0.31695447409733124, 3.866782252690154e-05
 1660, 0.005943536404160475, 6.575426957918839e-06, 0.3172283761489512, 3.1942951372292432e-06
 1661, 0.01981178801386825, 2.532525792880334e-05, 0.31863015860490806, 3.763530565998975e-06
 1662, 0.036156513125309556, 1.9495627233992575e-05, 0.3185547491322184, 6.916567474822808e-05
 1663, 0.058197127290737984, 0.001100111178803195, 0.3391852162956741, 0.0001285378034831958
 1664, 0.0014858841010401188, 3.067220091322183e-07, 0.3150749063670412, 1.858244259605734e-06
 1665, 0.03145121347201585, 1.3448161031818555e-05, 0.3180779834580543, 5.786752486312837e-05
 1666, 0.008915304606240713, 0.006174767405889478, 0.3647037572254335, 4.693165796743492e-05
 1667, 0.006686478454680535, 5.8073262979789256e-06, 0.31559202813599063, 2.253700522370379e-06
 1668, 0.03021297672114908, 9.962634771031608e-06, 0.3179527559055118, 5.9049973463958494e-05
 1669, 0.03392768697374938, 1.4945601043556868e-05, 0.3183287347260544, 6.586226534271412e-05
 1670, 0.0027241208519068845, 3.44164663457122e-06, 0.31554270532155976, 3.189087796710027e-06
 1671, 0.0079247152055473, 1.5915203756822242e-05, 0.31717854057026157, 2.8279506264440436e-06
 1672, 0.006191183754333828, 3.15852902248009e-06, 0.31554270532155976, 2.241614839704717e-06
 1673, 0.009905894006934125, 9.449736450860097e-06, 0.3192599620493359, 3.5388298189872252e-06
 1674, 0.006191183754333828, 4.1778314631815636e-05, 0.317353033637221, 7.388572624209237e-06
 1675, 0.028974739970282316, 2.800995653317752e-05, 0.317827626918536, 5.230779437962946e-05
 1676, 0.00396235760277365, 1.129580537711129e-06, 0.31532094330782445, 2.0712077764280604e-06
 1677, 0.008915304606240713, 6.349510376946008e-06, 0.318378932429236, 3.2660649296442284e-06
 1678, 0.004457652303120356, 1.1672291238410081e-05, 0.315937720053204, 4.998894839965804e-06
 1679, 0.006686478454680535, 3.412606581962672e-06, 0.31810304080668034, 3.379156527297005e-06
 1680, 0.01510648836057454, 3.402111034521506e-05, 0.31847937534505877, 3.84518059214369e-06
 1681, 0.006191183754333828, 3.1610605683035476e-06, 0.3160118954452966, 2.3079410075646078e-06
 1682, 0.009410599306587419, 8.318900429052568e-06, 0.3175776641761699, 2.760855289282655e-06
 1683, 0.030460624071322436, 3.551877278851393e-05, 0.31797779352704936, 5.6874554112187515e-05
 1685, 0.02303120356612184, 1.2070048870133468e-05, 0.3172283761489512, 4.491159208334709e-05
 1686, 0.00866765725606736, 7.1277766028419755e-06, 0.3157894736842105, 2.5915230347178143e-06
 1687, 0.010648836057454186, 0.0009065373748414386, 0.35725028753428295, 7.397279566711534e-06
 1688, 0.02352649826646855, 0.0005501599322316148, 0.3368930418821959, 3.8250322745291147e-05
 1689, 0.03070827142149579, 1.2024856558152142e-05, 0.3180028350921405, 5.8528998124460225e-05
 1690, 0.0004952947003467063, 0.0, 0.3149765990639626, 1.8269149996764557e-06
 1691, 0.014858841010401188, 3.7125137801163057e-06, 0.3164080865068171, 3.219906551341282e-06
 1692, 0.012382367508667657, 0.00010531849707868065, 0.33680874134623406, 7.734224122892423e-06
 1693, 0.0007429420505200594, 6.134440182644368e-08, 0.31500117013807627, 1.8001907428103615e-06
 1694, 0.008420009905894007, 3.3209584559523454e-05, 0.3183287347260544, 3.001847521922272e-06
 1695, 0.007429420505200594, 2.1341835609484185e-06, 0.31777760289604157, 2.7593923287067316e-06
 1696, 0.0029717682020802376, 1.732350859168509e-06, 0.3152224824355972, 2.4541670842499774e-06
 1697, 0.001981178801386825, 2.2703172632786022e-05, 0.33283877349159247, 3.144115210681524e-05
 1698, 0.0047052996532937095, 1.258891933630628e-06, 0.3153948293368742, 3.042950210716953e-06
 1699, 0.010401188707280832, 1.8471675579199706e-05, 0.31690472453304036, 3.4073499843531463e-06
 1700, 0.004210004952947003, 9.578104382207916e-07, 0.3153455681374463, 8.410634634188696e-06
 1701, 0.001733531451213472, 1.0101194818744005e-06, 0.315962441314554, 2.1814962874085185e-06
 1702, 0.01114413075780089, 0.00041618676421087837, 0.33538205980066443, 7.837873781386977e-05
 1703, 0.01733531451213472, 3.778770033177834e-05, 0.31665621079046424, 3.9583824595684126e-06
 1704, 0.006191183754333828, 1.9708880133480264e-06, 0.31554270532155976, 2.3116308829861704e-06
 1705, 0.006686478454680535, 5.661082886631419e-05, 0.3352985136593872, 2.2834435074405033e-06
 1706, 0.010401188707280832, 7.423371595278157e-06, 0.31767760207694123, 2.8566137536045703e-06
 1707, 0.04581475978207033, 3.599617504221348e-05, 0.31953786499960435, 8.364320560126588e-05
 1708, 0.0024764735017335313, 4.336509236761399e-07, 0.31517327505463627, 1.967710941512381e-06
 1709, 0.015354135710747894, 3.233497893460463e-05, 0.31710381655410713, 3.217969749165635e-06
 1710, 0.003714710252600297, 9.499345306384709e-07, 0.3158141717503519, 6.395064833128193e-06
 1711, 0.0012382367508667657, 1.8403320547933104e-07, 0.3150503237887181, 2.3791636251481318e-06
 1712, 0.026002971768202078, 8.643518734826822e-06, 0.31752771880160413, 4.891271225738838e-05
 1713, 0.0009905894006934125, 1.8403320547933104e-07, 0.31502574504602904, 2.110035695924048e-06
 1714, 0.04631005448241703, 3.487911609054845e-05, 0.319588444796201, 8.633283485801543e-05
 1715, 0.016097077761267953, 5.937830120195615e-06, 0.3165321000235165, 3.887137975852586e-06
 1716, 0.014858841010401188, 7.577428995255382e-06, 0.3169793547374205, 3.2449698504787654e-06
 1717, 0.03442298167409608, 2.3546449039396694e-05, 0.318378932429236, 6.532051244898634e-05
 1718, 0.03838533927686973, 0.03734287067796221, 0.3566507684154743, 0.004524614205430203
 1719, 0.0047052996532937095, 1.3424718863241432e-05, 0.33507592730893704, 2.574831981807036e-06
 1720, 0.012134720158494303, 2.406831966254186e-05, 0.3182785528493734, 3.0621545031274237e-06
 1721, 0.02847944526993561, 1.0039687427127781e-05, 0.31777760289604157, 5.596112691731671e-05
 1722, 0.013868251609707775, 9.248545951880445e-06, 0.31630894563684786, 2.268356683447198e-05
 1723, 0.012134720158494303, 1.3427302425272959e-06, 0.3161355985281453, 2.6011115463699676e-05
 1724, 0.014611193660227836, 1.0807656427778716e-05, 0.31690472453304036, 2.358178103028063e-05
 1725, 0.01263001485884101, 3.124173115812657e-05, 0.3161851068827813, 2.8063660408034857e-06
 1726, 0.005200594353640416, 0.000867683228187556, 0.34165327015821984, 3.1304494613629484e-06
 1727, 0.0079247152055473, 1.1001969677188395e-05, 0.3161851068827813, 3.535841969324926e-06
 1728, 0.0079247152055473, 1.4241458071287241e-06, 0.3157154026583268, 2.5265753787535022e-06
 1729, 0.01981178801386825, 2.8238061367566546e-05, 0.31863015860490806, 3.7537151042205694e-06
 1730, 0.055968301139177806, 0.00013668118280842057, 0.32111332007952287, 9.479057866113335e-05
 1731, 0.001981178801386825, 8.997178934545074e-08, 0.3151240830341814, 2.321430171071684e-06
 1732, 0.01188707280832095, 5.625143195017916e-06, 0.317827626918536, 2.943009725359208e-06
 1733, 0.009410599306587419, 1.7720860487122447e-06, 0.3158635794743429, 2.3803036075071584e-06
 1734, 0.012134720158494303, 2.722019314569003e-06, 0.3161355985281453, 2.52943394487634e-05
 1735, 0.02699356116889549, 9.386668061124009e-06, 0.3176276252654763, 5.468193537521395e-05
 1736, 0.03863298662704309, 2.5690699020729056e-05, 0.31880625296068216, 7.334354366490896e-05
 1737, 0.0195641406636949, 2.9163976561401587e-06, 0.31687985560699994, 3.848316502410511e-05
 1738, 0.0064388311045071814, 2.8467473078287743e-06, 0.3160366283165062, 2.6311722091886205e-06
 1739, 0.003467062902426944, 1.0879478510170286e-06, 0.31527170518425984, 2.0320798684765706e-06
 1740, 0.009162951956414065, 5.1693130428206715e-05, 0.33560505319148937, 7.022965709924788e-06
 1741, 0.025755324418028726, 1.3405928414664857e-05, 0.31750275200503225, 4.936740452298325e-05
 1742, 0.0195641406636949, 1.7501872558813466e-05, 0.31860501814738834, 3.703435877484108e-06
 1743, 0.0064388311045071814, 6.272943039960572e-06, 0.3162098668754894, 2.4324758920146962e-06
 1744, 0.009162951956414065, 1.2113088447370019e-05, 0.31817823654558347, 3.293385699938045e-06
 1745, 0.0047052996532937095, 8.64923215906832e-05, 0.3341332230037236, 6.14681193221784e-06
 1746, 0.05002476473501733, 7.035702440811052e-05, 0.31996830427892237, 8.855613042752987e-05
 1747, 0.005448241703813769, 1.4202879610571553e-06, 0.31546875, 2.113340060545319e-06
 1748, 0.0032194155522535907, 1.8266045097154326e-07, 0.3152470918885159, 1.988385331196221e-06
 1749, 0.0032194155522535907, 1.4123202494915011e-06, 0.3152470918885159, 1.9788525212945204e-06
 1750, 0.031203566121842496, 1.8122397264772555e-05, 0.31805293005671076, 6.044293408644373e-05
 1751, 0.012382367508667657, 3.279008009370712e-06, 0.3178776666929072, 2.999875300882036e-06
 1752, 0.02847944526993561, 9.951411645795894e-06, 0.31777760289604157, 5.453659994274762e-05
 1753, 0.020307082714214955, 5.223476121034096e-06, 0.31695447409733124, 4.202888748217085e-05
 1754, 0.014115898959881128, 8.061128415019605e-06, 0.3168549905838041, 2.4545195107594275e-05
 1755, 0.0004952947003467063, 0.0, 0.3149765990639626, 1.7997496650126421e-06
 1756, 0.00396235760277365, 3.306018575318587e-07, 0.31532094330782445, 2.061627267945468e-06
 1757, 0.03244180287270926, 1.5992204919296347e-05, 0.31817823654558347, 6.23684433229187e-05
 1758, 0.006686478454680535, 0.001307399518984735, 0.341826800981969, 3.7128135546981988e-06
 1759, 0.0014858841010401188, 6.183126215839957e-08, 0.3150749063670412, 1.8486956967369526e-06
 1760, 0.0007429420505200594, 6.134440182644368e-08, 0.31500117013807627, 1.8362160066311608e-06
 1761, 0.029965329370975728, 7.873056995334444e-05, 0.3179277222265963, 5.465774878815075e-05
 1762, 0.0009905894006934125, 0.0, 0.31502574504602904, 1.8713530028673075e-06
 1763, 0.0079247152055473, 2.0911484318292264e-06, 0.31797779352704936, 2.933602739349822e-06
 1764, 0.006191183754333828, 5.322622043291735e-07, 0.31554270532155976, 2.392494660703814e-06
 1765, 0.016344725111441305, 1.705322410777566e-05, 0.3170291277380859, 2.873630676968515e-05
 1766, 0.009905894006934125, 3.287783602887872e-06, 0.3178026129387691, 3.2109216664929254e-06
 1767, 0.008915304606240713, 1.3727767333353791e-05, 0.3192852059777022, 3.303402443649672e-06
 1768, 0.051758296186230804, 0.00011200690654905106, 0.32067979669631513, 8.842005358061343e-05
 1769, 0.006191183754333828, 6.386308501905557e-05, 0.3333058192323566, 3.8348804953000874e-05
 1770, 0.011639425458147598, 1.7593438292018848e-05, 0.3165569143932267, 2.8506121511096836e-06
 1771, 0.004952947003467063, 2.3536499687800339e-07, 0.31541946570848306, 9.269661011856922e-06
 1772, 0.01510648836057454, 3.96079190246244e-06, 0.31643288143562415, 2.9191756676363215e-05
 1773, 0.005695889053987122, 5.668352231363071e-07, 0.31720345640219955, 2.544797734907838e-06
 1774, 0.009905894006934125, 6.973474843431402e-06, 0.3159130026599906, 1.7155445433752926e-05
 1775, 0.001981178801386825, 2.5560167427684862e-09, 0.3151240830341814, 4.240363244341127e-06
 1776, 0.0012382367508667657, 0.0, 0.3150503237887181, 1.8544047117248305e-06
 1777, 0.0012382367508667657, 2.2661393984917622e-07, 0.33554927704836296, 9.553528504512123e-06
 1778, 0.009410599306587419, 7.05166198809182e-05, 0.33566084788029926, 7.1950241390994655e-06
 1779, 0.005448241703813769, 8.870985866736256e-06, 0.315937720053204, 4.9730591227323206e-06
 1780, 0.004952947003467063, 6.432920385303656e-05, 0.3333333333333333, 3.485522890096048e-05
 1781, 0.0064388311045071814, 5.785761732421734e-06, 0.3155673648015005, 2.3814072680589614e-06
 1782, 0.01659237246161466, 0.00021594761437111336, 0.3344653358734366, 5.9187861663711805e-05
 1783, 0.029965329370975728, 0.00018900088928529578, 0.3196643445218493, 4.542820905720937e-06
 1784, 0.004210004952947003, 4.428644317584994e-07, 0.3153455681374463, 2.0362144606581294e-06
 1785, 0.007429420505200594, 9.325729919938888e-06, 0.3156660412757974, 2.382215436528982e-06
 1786, 0.024021792966815253, 4.067877943497103e-05, 0.3190581542351454, 4.129111615980084e-06
 1787, 0.009410599306587419, 1.0463691574372967e-05, 0.3160366283165062, 2.4378050934258762e-06
 1788, 0.0024764735017335313, 1.441593442921426e-07, 0.31517327505463627, 2.081959273295529e-06
 1789, 0.025507677067855374, 9.586266524190697e-06, 0.3174777891343659, 4.769077100735237e-05
 1790, 0.009410599306587419, 2.8073712903152717e-05, 0.3181531673495115, 3.030051040179857e-06
 1791, 0.03244180287270926, 3.468080074362373e-05, 0.31870560378847673, 6.128569485419252e-05
 1792, 0.0014858841010401188, 8.38246939985216e-07, 0.31549339792171266, 2.1824111796210323e-06
 1793, 0.0359088657751362, 1.8169155877452837e-05, 0.3185296205726907, 6.970998120931923e-05
 1794, 0.014115898959881128, 5.454871170122278e-05, 0.31805293005671076, 4.182757944078639e-06
 1795, 0.022040614165428428, 5.144556270528824e-06, 0.3171287206471374, 4.2311203541146606e-05
 1796, 0.017582961862308073, 3.064959011171818e-06, 0.3166810446239511, 3.543224896458927e-05
 1797, 0.0012382367508667657, 1.8799090882297254e-07, 0.3150503237887181, 2.779366324265981e-06
 1798, 0.008420009905894007, 9.573211960617033e-07, 0.3157647794807632, 2.2985225456458694e-06
 1799, 0.037642397226349676, 2.2007124830607857e-05, 0.31870560378847673, 7.138475463021928e-05
 1800, 0.06067360079247152, 0.00015282194124476646, 0.32159923542529467, 0.00010193102506311922
 1801, 0.005695889053987122, 1.1018620351783926e-06, 0.3174278751670466, 2.5125894986770043e-06
 1802, 0.0029717682020802376, 4.370529602611962e-08, 0.3152224824355972, 1.951086588492351e-06
 1803, 0.006191183754333828, 4.5667898833574615e-05, 0.3352428393524284, 2.294784193395929e-06
 1804, 0.04829123328380386, 4.42080019654482e-05, 0.31979092421002614, 8.70212795667226e-05
 1805, 0.005448241703813769, 2.1099031117589355e-06, 0.31546875, 8.090670014095299e-06
 1806, 0.0079247152055473, 0.0003077737124932224, 0.3357166611240439, 3.55006662942045e-06
 1807, 0.01263001485884101, 1.8974505248577698e-05, 0.3161851068827813, 5.147486484160461e-06
 1808, 0.003467062902426944, 7.814382468708352e-05, 0.33416087388282023, 6.200922141735111e-06
 1809, 0.027984150569588903, 1.1654000037236768e-05, 0.3177275946179873, 5.003628032424391e-05
 1810, 0.02526002971768202, 9.801513355556892e-06, 0.31745283018867926, 4.7936986048530516e-05
 1811, 0.015601783060921248, 3.969736283495258e-06, 0.3164824829532095, 3.0573061083204325e-05
 1812, 0.010896483407627538, 3.5864007036252583e-06, 0.3177275946179873, 2.934717866202274e-06
 1813, 0.03863298662704309, 0.00010104677450332539, 0.3199176041831722, 6.765360555081424e-05
 1814, 0.0024764735017335313, 6.941212012725476e-07, 0.31517327505463627, 2.387218070035188e-06
 1815, 0.005943536404160475, 1.1460405128297828e-06, 0.31551804969526487, 2.265479236116383e-06
 1816, 0.03244180287270926, 1.2662565479489445e-05, 0.31817823654558347, 6.181201201898842e-05
 1817, 0.003714710252600297, 2.669818964168146e-05, 0.33303092783505156, 3.240464694555923e-05
 1818, 0.007429420505200594, 6.296280266655226e-06, 0.3156660412757974, 5.726643933113186e-06
 1819, 0.021792966815255076, 9.329677447269056e-06, 0.31710381655410713, 4.131628592745638e-05
 1820, 0.01659237246161466, 1.1469781998186047e-05, 0.31830364180986914, 3.364728967382474e-06
 1821, 0.006686478454680535, 2.0552442952608377e-07, 0.31559202813599063, 1.4812763850313462e-05
 1822, 0.0029717682020802376, 6.694958717718558e-07, 0.3155673648015005, 2.313453992681427e-06
 1823, 0.03145121347201585, 1.675238188408242e-05, 0.3180779834580543, 6.30613744931694e-05
 1824, 0.014363546310054482, 7.399874825049213e-06, 0.3180779834580543, 3.2283246338554838e-06
 1825, 0.007181773155027241, 0.00019626072386556262, 0.33574457470690944, 2.8817214075378847e-06
 1826, 0.02526002971768202, 7.129292163206397e-06, 0.31745283018867926, 4.957539232573728e-05
 1827, 0.04977711738484398, 8.406833502583755e-05, 0.3199429522224863, 8.58653564207695e-05
 1828, 0.013868251609707775, 3.149920811655708e-05, 0.3183538315988647, 3.1895917584534645e-06
 1829, 0.00396235760277365, 1.549978766667928e-06, 0.31532094330782445, 2.4366764949773536e-06
 1830, 0.00396235760277365, 3.4380169662037494e-06, 0.3159130026599906, 2.7567165081471554e-06
 1831, 0.010401188707280832, 2.8072623038195507e-05, 0.315962441314554, 2.8624451401406267e-06
 1832, 0.011391778107974244, 1.589437358359932e-06, 0.3160613650594865, 1.9317330711969923e-05
 1833, 0.04730064388311045, 3.957118094084549e-05, 0.3196896524424036, 8.754981274704108e-05
 1834, 0.00024764735017335313, 0.0, 0.31495203182279075, 1.7746210692102823e-06
 1835, 0.04507181773155027, 0.000821001408870681, 0.3384177003017097, 0.00010829196811811897
 1836, 0.006191183754333828, 5.1452071069350784e-05, 0.3333058192323566, 3.9254079183118776e-05
 1837, 0.009410599306587419, 6.581248147742471e-06, 0.3160366283165062, 2.367926711761571e-06
 1838, 0.0014858841010401188, 2.0857096620990845e-07, 0.3150749063670412, 1.8509914954051588e-06
 1839, 0.04086181277860327, 3.0758887011726886e-05, 0.319032946195781, 7.518973118928094e-05
 1840, 0.0024764735017335313, 5.541975418684213e-07, 0.31517327505463627, 1.9157473395613165e-06
 1841, 0.012134720158494303, 2.2595237882092375e-06, 0.3161355985281453, 2.952210625673829e-06
 1842, 0.029470034670629024, 1.2628921755953869e-05, 0.3178776666929072, 5.7620983375476224e-05
 1843, 0.009905894006934125, 9.653158149169462e-06, 0.3160613650594865, 1.9289374733923218e-05
 1844, 0.01733531451213472, 4.6986370834928514e-05, 0.31963904060793163, 5.811170585849181e-06
 1845, 0.025012382367508666, 2.9613427986564533e-05, 0.3174278751670466, 4.222447797701076e-05
 1846, 0.009410599306587419, 0.00013846111183028393, 0.3341885293387404, 4.13476667319997e-05
 1847, 0.0064388311045071814, 0.0005425254386900769, 0.3352706741946197, 2.348615939558533e-06
 1848, 0.008915304606240713, 9.428545580840714e-07, 0.31752771880160413, 2.721422756483828e-06
 1849, 0.029470034670629024, 8.066848646725405e-06, 0.3178776666929072, 6.0014427895727136e-05
 1850, 0.007181773155027241, 8.149305337128636e-06, 0.3173779768922424, 2.454479663046583e-06
 1851, 0.010401188707280832, 1.09410851198423e-05, 0.31643288143562415, 1.7146457741964438e-05
 1852, 0.005448241703813769, 7.508182798665547e-05, 0.33349851337958375, 3.380220125046537e-05
 1853, 0.0029717682020802376, 9.698497521771315e-08, 0.3161355985281453, 2.2310007285339742e-06
 1854, 0.0004952947003467063, 0.0, 0.3149765990639626, 1.7944717971231702e-06
 1855, 0.0014858841010401188, 1.3322454807089026e-06, 0.3161851068827813, 1.9120762002835353e-06
 1856, 0.0009905894006934125, 0.0, 0.31502574504602904, 2.524713423449678e-06
 1857, 0.018078256562654778, 8.017865304000351e-06, 0.3167307239783512, 3.4907065030203198e-06
 1858, 0.007181773155027241, 1.3126104746465434e-05, 0.315937720053204, 8.02313301194424e-06
 1859, 0.011391778107974244, 6.086918518687139e-06, 0.3164824829532095, 2.923222130177606e-06
 1860, 0.004210004952947003, 8.893211756168177e-06, 0.3158141717503519, 4.802660960576741e-06
 1861, 0.02451708766716196, 3.6523536789409745e-05, 0.31790269248937175, 4.098852170368066e-05
 1862, 0.01337295690936107, 4.244580404276404e-06, 0.31625939849624063, 3.055319014853895e-06
 1863, 0.012134720158494303, 0.0001746737824742776, 0.33396741377884376, 4.5795341408437116e-05
 1864, 0.026498266468548786, 2.2909522363045292e-05, 0.31810304080668034, 4.78269427766423e-05
 1865, 0.001981178801386825, 3.983402716002836e-08, 0.3151240830341814, 3.126670079083928e-06
 1866, 0.007677067855373947, 0.00012580688416677482, 0.3354099177672564, 3.31548626854554e-06
 1867, 0.030460624071322436, 2.261210184462905e-05, 0.31797779352704936, 5.5956984710015755e-05
 1868, 0.029965329370975728, 1.441655177689162e-05, 0.3179277222265963, 5.426573190170741e-05
 1869, 0.003714710252600297, 4.0290965909139394e-07, 0.31529632232372923, 2.0906480187325677e-06
 1870, 0.005695889053987122, 1.7326531837575154e-06, 0.31777760289604157, 2.7532812547666977e-06
 1871, 0.020307082714214955, 2.335334561562392e-05, 0.31883142518752466, 3.7964884487538864e-06
 1872, 0.012382367508667657, 1.068641848382228e-05, 0.31658173265386125, 2.979482047049901e-06
 1873, 0.010153541357107478, 7.2342294157953e-07, 0.315937720053204, 2.8258451038776027e-06
 1874, 0.0032194155522535907, 1.5208288925510948e-07, 0.3152470918885159, 6.753772041189899e-06
 1875, 0.006934125804853888, 7.059420512464389e-06, 0.31732809430255404, 2.4943154237803377e-06
 1876, 0.013868251609707775, 2.3568507923354372e-05, 0.3167804189220993, 3.035541280508188e-06
 1877, 0.0158494304110946, 2.611645337128327e-06, 0.31650728954381563, 3.030601864734178e-05
 1878, 0.00866765725606736, 3.280254600915836e-06, 0.3181281021035216, 2.906259603486721e-06
 1879, 0.03714710252600297, 1.709197855293312e-05, 0.31865530303030304, 7.279606177180276e-05
 1880, 0.0079247152055473, 6.803587104435831e-07, 0.3157154026583268, 2.2693847673946764e-06
 1881, 0.013125309559187715, 4.667192199864243e-05, 0.3182033096926714, 7.843250629948318e-06
 1882, 0.01263001485884101, 1.3654828869770637e-05, 0.3194873012105388, 3.9422537156737015e-06
 1883, 0.004457652303120356, 8.702877216398144e-05, 0.33355360978027426, 4.370082163244394e-05
 1884, 0.0079247152055473, 3.359288729526998e-07, 0.3157154026583268, 2.5703327273210086e-06
 1885, 0.006934125804853888, 7.352630953514202e-06, 0.31670588235294117, 7.042094071732101e-06
 1886, 0.026002971768202078, 1.7425126653762466e-05, 0.31752771880160413, 5.061987792333923e-05
 1887, 0.0027241208519068845, 6.061870347616638e-08, 0.3151978768246039, 2.038219132911929e-06
 1888, 0.0629024269440317, 0.00011843302938197081, 0.3212921705919796, 0.00010604412718488096
 1889, 0.003714710252600297, 2.818921322024674e-06, 0.31529632232372923, 1.9853352268711263e-06
 1890, 0.0014858841010401188, 4.907552146115494e-07, 0.3150749063670412, 1.8955826479771715e-06
 1891, 0.017582961862308073, 5.323158545367458e-06, 0.3166810446239511, 3.601487350417141e-05
 1892, 0.0029717682020802376, 9.626352286611163e-09, 0.3152224824355972, 1.9518388633864915e-06
 1893, 0.02055473006438831, 3.0792639095727165e-05, 0.3187307601231352, 3.843150560979813e-06
 1894, 0.015601783060921248, 2.296775582733069e-05, 0.3182033096926714, 4.335081884197067e-06
 1895, 0.009162951956414065, 3.0579086791551335e-06, 0.31583887368009383, 2.3546903986949712e-06
 1896, 0.002228826151560178, 1.0399336690578069e-06, 0.3151486771247951, 1.9049348018879704e-06
 1897, 0.008915304606240713, 3.0436669487134047e-05, 0.3189069657242142, 4.716964909222073e-06
 1898, 0.025012382367508666, 7.890739922128946e-06, 0.3174278751670466, 4.512800720933935e-05
 1899, 0.0195641406636949, 3.135368557902607e-05, 0.31860501814738834, 3.7040146144536343e-06
 1900, 0.0064388311045071814, 1.602319821429003e-06, 0.3155673648015005, 1.0754213588574886e-05
 1901, 0.003467062902426944, 3.5991582485461253e-06, 0.31583887368009383, 2.691126461984284e-06
 1902, 0.032194155522535906, 1.9555054540875547e-05, 0.3181531673495115, 6.20553481459511e-05
 1903, 0.009905894006934125, 1.952895206311628e-06, 0.3159130026599906, 2.752620968810834e-06
 1904, 0.007429420505200594, 3.060909421759937e-06, 0.3156660412757974, 2.3659505159048498e-06
 1905, 0.0027241208519068845, 3.705449726486194e-08, 0.3151978768246039, 2.701844212434654e-06
 1906, 0.005448241703813769, 1.002932324289833e-06, 0.31546875, 2.2613114660779102e-06
 1907, 0.007429420505200594, 1.5438182020135772e-06, 0.3173779768922424, 3.134961652224525e-06
 1908, 0.0024764735017335313, 3.338565680046077e-06, 0.3155673648015005, 2.294031818762279e-06
 1909, 0.010153541357107478, 0.00019722756552489453, 0.33391218060034733, 4.1457302843912294e-05
 1910, 0.007677067855373947, 8.731244415761446e-06, 0.3156907200375264, 2.5777647329193417e-06
 1911, 0.009658246656760773, 0.00018432617112237848, 0.333856965688301, 3.856501579833309e-05
 1926, 0.03318474492322932, 0.000502710932321555, 0.28721815207340495, 0.005567637198025037
 1932, 0.02352649826646855, 4.068373417018202e-05, 0.2870344043218652, 0.005142096844520522
 1939, 0.0195641406636949, 0.00010261403943446937, 0.267010513786947, 0.0032089885737809536
 1945, 0.036156513125309556, 0.00017514723665868414, 0.28822269807280515, 0.006390628887081152
 1951, 0.0158494304110946, 7.83494665120621e-05, 0.2667459373761395, 0.0009677419037361657
 1955, 0.022783556215948488, 6.198560722269286e-05, 0.28636266931423304, 0.004351351460803135
 1972, 0.01733531451213472, 0.00010123209175652955, 0.2668517049960349, 0.0011704949973637647
 1973, 0.016097077761267953, 8.650325220642372e-05, 0.2667635594899914, 0.0011407381826727396
 1976, 0.009658246656760773, 4.735486090027744e-05, 0.266306139945921, 0.0009034602812416076
 1991, 0.012134720158494303, 5.641044152911097e-05, 0.266481884775292, 0.0008722110071094772
 1995, 0.015601783060921248, 8.280663359732693e-05, 0.2667283175903296, 0.0009790233885831427
 1998, 0.01337295690936107, 5.6684884936288386e-05, 0.2665698442038553, 0.0009014557070480788
 2001, 0.014858841010401188, 6.603307206243447e-05, 0.2666754721965394, 0.0009730311147672681
 2004, 0.012382367508667657, 5.8957157616047985e-05, 0.26649947201689544, 0.0009152277217880348
 2007, 0.04234769687964338, 0.001423204066762898, 0.2887379335001788, 0.015232040381193928
 2009, 0.01114413075780089, 4.0082643055142034e-05, 0.26641155901563635, 0.0009499858536027748
 2018, 0.013620604259534423, 5.923833825832869e-05, 0.2665874430580313, 0.0009625807350521502
 2024, 0.013125309559187715, 5.557011581647525e-05, 0.26655224767311375, 0.0009307560436138974
 2027, 0.010896483407627538, 3.882074346861218e-05, 0.26639398337511544, 0.0008696305632389399
 2032, 0.03640416047548291, 0.00021646624898709072, 0.2882432721821686, 0.006382160590026436
 2038, 0.030460624071322436, 0.0005282096056613755, 0.2876068376068376, 0.0043434826613315165
 2039, 0.02773650321941555, 5.946850892574279e-05, 0.28652522528915064, 0.005559739399247106
 2042, 0.0237741456166419, 9.145969106043164e-05, 0.2871977240398293, 0.004967245757369505
 2054, 0.04036651807825656, 0.0003623958645890313, 0.2885728578575002, 0.006710500962362262
 2068, 0.034918276374442794, 0.00021118721631269147, 0.2881198715661791, 0.0061481694778543735
 2071, 0.030460624071322436, 0.0001502676620373772, 0.2876068376068376, 0.00644769307074753
 2072, 0.03194650817236255, 0.0002559351258367765, 0.2877297990594271, 0.0056800086719144185
 2081, 0.04259534422981674, 0.00045508164257023165, 0.2887585812356979, 0.00847740113999759
 2102, 0.03268945022288261, 0.0002197117116305316, 0.2879349686252139, 0.005875124937522442
 2111, 0.045567112431896976, 0.00041233235263041386, 0.28900658459776696, 0.007135107397230022
 2116, 0.016097077761267953, 0.00011605949756086829, 0.2667635594899914, 0.0016951761474988702
