Node,DC,BC,CC,EC,S+,S-,C
 2315, 0.018078256562654778, 6.193474354396995e-06, 0.2791372874326006, 0.004304143208480986,0.20041838075648588,0.003832834200754331,0.018765294500484274
 1237, 0.014858841010401188, 0.0001850496168623415, 0.3369211514392991, 1.1435901440871253e-05,0.20055044446196243,0.0038263634800452043,0.018722102172820623
 2653, 0.017830609212481426, 3.368175331215057e-05, 0.2865658931232702, 0.003625010857736428,0.20042841888672525,0.0038233013297210663,0.018718575910496617
 1158, 0.016344725111441305, 2.1332228817707002e-05, 0.3182785528493734, 3.4522557657072826e-06,0.20055586889760968,0.0038234116771206027,0.018707432898133678
 374, 0.016840019811788013, 0.0002894017717677027, 0.31059149296207983, 7.008893050072804e-06,0.2004314565766365,0.0038199792727682427,0.01870233742486259
 3360, 0.01832590391282813, 3.7613800099306355e-05, 0.2839063488715461, 9.409230924365165e-08,0.2004746141391908,0.003813287180759721,0.018666240908645135
 2920, 0.01832590391282813, 1.2095565568224911e-05, 0.2839063488715461, 8.84687982391914e-08,0.20048463135719125,0.003813259938959581,0.018665194803366168
 2905, 0.01832590391282813, 6.700469663471194e-06, 0.2839063488715461, 8.91744634937193e-08,0.2004867491774621,0.003813257761180436,0.01866499085497179
 3174, 0.01832590391282813, 5.716995463046743e-06, 0.2839063488715461, 8.973850818963778e-08,0.2004871352276339,0.0038132574989133876,0.01866495432545433
 506, 0.017830609212481426, 0.00012133557653213192, 0.29341665455602384, 1.0779340657304018e-05,0.20045984280494172,0.003812348468007492,0.018663081079467243
 1765, 0.016344725111441305, 1.705322410777566e-05, 0.3170291277380859, 2.873630676968515e-05,0.20055732113872368,0.0038103048706852067,0.018644366258429718
 1576, 0.016344725111441305, 1.0732156783186526e-05, 0.3169793547374205, 3.334439003682313e-06,0.2005602949763025,0.003809776160828832,0.01864155617126781
 995, 0.016344725111441305, 3.713563303371158e-05, 0.3167804189220993, 2.526042800753167e-05,0.20054955777318126,0.003807726789389345,0.018632694193112975
 1366, 0.016344725111441305, 2.9948177534290097e-05, 0.3165569143932267, 4.0859474536803e-06,0.2005528267843782,0.0038053786641406295,0.018621119987762207
 897, 0.016344725111441305, 1.6914689255962846e-05, 0.3165569143932267, 2.5834771464542558e-05,0.20055752734699178,0.0038053689399669493,0.01862064498549479
 1130, 0.016344725111441305, 5.75543903741783e-06, 0.3165569143932267, 3.0316050763652968e-05,0.20056182100859543,0.0038053648182141205,0.018620233981393508
 1287, 0.016344725111441305, 1.4514998713654514e-06, 0.3165569143932267, 3.602640904273494e-05,0.2005634012652303,0.003805366141771625,0.018620096358428435
 1148, 0.016097077761267953, 3.0843233321344764e-05, 0.3186804514245127, 3.4245312288587044e-06,0.20056244386364344,0.003791642970689214,0.018554280119501856
 942, 0.016097077761267953, 9.760938196745041e-06, 0.3182534678436318, 3.3199750737183276e-06,0.20057080450317752,0.003787086222614018,0.018531636870805005
 431, 0.017582961862308073, 0.00021425661604825932, 0.29354463506833384, 1.0445134880640157e-05,0.20043367757592317,0.003774609680443316,0.018484116052080724
 438, 0.017582961862308073, 0.000129819642930596, 0.2935659760087241, 1.0492802196732026e-05,0.20046681178631642,0.0037741665947546364,0.018478988030075087
 957, 0.016097077761267953, 9.512786845131672e-06, 0.31710381655410713, 3.368961061166418e-06,0.20057113477444605,0.0037749087303570014,0.018473118762724047
 2973, 0.018078256562654778, 1.3379145653375513e-05, 0.28388638920134984, 9.439192605514022e-08,0.20049443890917887,0.0037724442823850266,0.01846821287642199
 2873, 0.018078256562654778, 9.344306076261169e-06, 0.28388638920134984, 8.517396193001394e-08,0.2004960228706987,0.0037724422920572573,0.01846806010438993
 3339, 0.018078256562654778, 6.8639932463345315e-06, 0.28388638920134984, 8.820592708518825e-08,0.20049699640472401,0.0037724414193576125,0.018467967893495977
 1056, 0.016097077761267953, 7.522919966630431e-06, 0.3165321000235165, 2.604243943404943e-05,0.20057160120658377,0.0037688786247651053,0.018444111650690678
 1047, 0.016097077761267953, 7.001934046267107e-06, 0.3165321000235165, 3.167193036393549e-05,0.20057169855181267,0.003768880184472438,0.018444110356251972
 1715, 0.016097077761267953, 5.937830120195615e-06, 0.3165321000235165, 3.887137975852586e-06,0.20057264464762298,0.0037688746423375492,0.018443998338827646
 1273, 0.0158494304110946, 2.8696639199378683e-05, 0.3182785528493734, 3.872413617094453e-06,0.20057375678135028,0.003751537691914157,0.018360613166301044
 1487, 0.015601783060921248, 7.742678026617276e-05, 0.3198669201520912, 9.117794354205853e-06,0.20056462631471622,0.0037332978082469954,0.01827379218009083
 3002, 0.017830609212481426, 5.198475341455086e-05, 0.2838664323374341, 1.011845855056514e-07,0.20048960744054176,0.003731806885506725,0.01827333777812708
 2904, 0.017830609212481426, 4.102386146547192e-05, 0.2838664323374341, 8.632577529004142e-08,0.2004939099362778,0.0037317845139432705,0.01827284526557393
 2992, 0.017830609212481426, 2.1153100911885655e-05, 0.2838664323374341, 9.44786722472444e-08,0.2005017091833432,0.0037317574011840704,0.018272017136033807
 3267, 0.017830609212481426, 1.556744110423734e-05, 0.2838664323374341, 9.667069243944858e-08,0.20050390155273087,0.0037317529001216062,0.018271799359024635
 3172, 0.017830609212481426, 1.5229874725986705e-05, 0.2838664323374341, 9.517455373689195e-08,0.20050403407845477,0.003731752671978712,0.01827178640606574
 3195, 0.017830609212481426, 8.41551171653545e-06, 0.2838664323374341, 8.737013181783247e-08,0.20050670891499278,0.0037317491360393763,0.018271530110685327
 1535, 0.0158494304110946, 5.180208724435038e-06, 0.31650728954381563, 2.866128511591538e-05,0.20058287311553732,0.0037326065972528113,0.018268838966581494
 1426, 0.0158494304110946, 5.345206682236507e-06, 0.31650728954381563, 3.3286615727718706e-06,0.2005832902725884,0.003732602293136193,0.018268780985480536
 1877, 0.0158494304110946, 2.611645337128327e-06, 0.31650728954381563, 3.030601864734178e-05,0.2005838496374751,0.0037326066778188794,0.01826875203854775
 1100, 0.0158494304110946, 4.099775852208917e-06, 0.31650728954381563, 3.300271104642252e-06,0.20058377947028522,0.0037326020340480563,0.018268735999364266
 2445, 0.01733531451213472, 4.0545593657963526e-05, 0.2856738592147152, 0.0033862172753993816,0.20045099656077042,0.0037282596487247703,0.01825973763416712
 2417, 0.01733531451213472, 0.00015833911217891098, 0.2856738592147152, 0.003011221338344154,0.20041165374588113,0.003715884352364145,0.018203738638025966
 1894, 0.015601783060921248, 2.296775582733069e-05, 0.3182033096926714, 4.335081884197067e-06,0.20058641882623096,0.003715113095227547,0.018184460293992226
 460, 0.016344725111441305, 0.0006212141290480635, 0.30607140150079587, 9.998569334520788e-06,0.20032294115607902,0.003707078894806061,0.01816928162768163
 492, 0.016097077761267953, 0.00024378528493104878, 0.31047208980470553, 6.624118822721075e-06,0.20048053661663578,0.0037071940880506284,0.018155812179588237
 1052, 0.015601783060921248, 3.9103970351247855e-05, 0.31695447409733124, 3.83757429442077e-06,0.2005803515937764,0.003701657855702476,0.018120332111859
 2101, 0.017582961862308073, 5.5067881535536476e-05, 0.2789444597955236, 0.002819101365233872,0.20044711150956068,0.0036949632719121776,0.018099959432015717
 322, 0.017830609212481426, 0.0009635115740098247, 0.27574433214968586, 2.6898065653012533e-05,0.20013343458091803,0.003688383433366916,0.018096116840192317
 932, 0.015601783060921248, 8.162673416999682e-06, 0.3164824829532095, 2.63490138978961e-05,0.2005921595025488,0.003696554218666932,0.018094754973647077
 1811, 0.015601783060921248, 3.969736283495258e-06, 0.3164824829532095, 3.0573061083204325e-05,0.20059372422421695,0.003696554392590272,0.018094617216338513
 1340, 0.015601783060921248, 1.8827266537927799e-06, 0.3164824829532095, 2.8173259653024202e-05,0.20059458868541827,0.0036965533592389866,0.01809453568197751
 3140, 0.017582961862308073, 4.983263438161055e-05, 0.28384647827920706, 8.760332426556069e-08,0.20050078483981384,0.0036912375341500133,0.01807728573935059
 3277, 0.017582961862308073, 1.3543789500442861e-05, 0.28384647827920706, 9.670150170352229e-08,0.20051502753833844,0.003691186509899049,0.018075779559906628
 3120, 0.017582961862308073, 7.533561283983019e-06, 0.28384647827920706, 9.407616946576398e-08,0.20051738652625586,0.0036911836993807705,0.01807555723690863
 2969, 0.017582961862308073, 6.658660592633006e-06, 0.28384647827920706, 8.724259747062719e-08,0.20051773004382675,0.003691183423895156,0.01807552550578846
 2862, 0.017582961862308073, 6.31759600794405e-06, 0.28384647827920706, 8.616368286660863e-08,0.20051786392792906,0.0036911833257045937,0.018075513182920028
 2869, 0.01733531451213472, 0.00025790475902895713, 0.2878733870392814, 4.7430141682246873e-07,0.20042845168587306,0.0036863278445607127,0.018060073126704067
 524, 0.0158494304110946, 0.00017219376720998948, 0.3103527784182615, 6.835933669141883e-06,0.20051904905255213,0.0036686820139305945,0.017967201039792574
 1709, 0.015354135710747894, 3.233497893460463e-05, 0.31710381655410713, 3.217969749165635e-06,0.20059340666705427,0.0036677624740509953,0.017956239501974433
 3019, 0.01733531451213472, 0.00010782188300731468, 0.28490792351654554, 2.1084459598493266e-07,0.20048809466396947,0.0036600269549578158,0.017928291114966997
 983, 0.015354135710747894, 2.427792829734762e-06, 0.3164576802507837, 2.6969584715977126e-05,0.2006048202823805,0.003660726527016207,0.017921409577857428
 1457, 0.015354135710747894, 1.832903015930472e-06, 0.3164576802507837, 3.0210936303292613e-05,0.20060499202537285,0.0036607274829123237,0.017921399105657775
 3406, 0.01733531451213472, 9.239796374663145e-05, 0.28440625440202844, 1.8396473571070547e-07,0.2004942743061638,0.003655766074457143,0.017907251292437996
 2724, 0.01733531451213472, 8.066020555711479e-05, 0.28440625440202844, 1.8570504630017857e-07,0.20049888091588303,0.0036557205707931878,0.01790662833054866
 3017, 0.01733531451213472, 3.202102393866421e-05, 0.2838265270260772, 9.396953835548539e-08,0.20051811765909117,0.0036507722276870307,0.017881138648065165
 2919, 0.01733531451213472, 9.923008752114742e-06, 0.2838265270260772, 8.668436975161748e-08,0.20052679052845596,0.003650751436229619,0.017880279099750603
 2674, 0.01733531451213472, 8.68608534567966e-06, 0.2838265270260772, 9.656805443109247e-08,0.20052727579206175,0.0036507509199056425,0.01788023412066634
 3284, 0.01733531451213472, 3.82032771334267e-06, 0.2838265270260772, 8.69813055071003e-08,0.20052918562486888,0.0036507495548541986,0.017880060308770002
 1680, 0.01510648836057454, 3.402111034521506e-05, 0.31847937534505877, 3.84518059214369e-06,0.20060288187780423,0.0036476577624672364,0.017858742350896774
 1423, 0.01510648836057454, 8.837339375597463e-06, 0.31700423928403204, 3.826378345275082e-06,0.2006130616459022,0.0036313937578120467,0.017779644253422454
 1159, 0.01510648836057454, 2.061720139636753e-05, 0.31643288143562415, 3.954686595637138e-06,0.20060855495380817,0.0036251383029471816,0.017749952249014007
 1021, 0.01510648836057454, 9.05017982226266e-06, 0.31643288143562415, 3.705364894631542e-06,0.20061309742320638,0.003625130540272999,0.017749520138420034
 1772, 0.01510648836057454, 3.96079190246244e-06, 0.31643288143562415, 2.9191756676363215e-05,0.2006146092433835,0.0036251336700408175,0.01774940380520105
 1687, 0.010648836057454186, 0.0009065373748414386, 0.35725028753428295, 7.397279566711534e-06,0.20044352640534466,0.0036179871993766498,0.017729885148185735
 2449, 0.011391778107974244, 5.486938546598669e-06, 0.2605497483546264, 0.013087504543523528,0.20055405066621515,0.0036199171009501673,0.017729572190506807
 1080, 0.014858841010401188, 3.935121892981726e-05, 0.3190833662583959, 4.930461812505263e-06,0.20061108671139338,0.0036195475579754435,0.017722843445716677
 3604, 0.018821198613174838, 6.802490673368898e-05, 0.2402856292770009, 4.486941459381634e-09,0.20045444524784994,0.0036152741394696263,0.01771587744778499
 271, 0.018078256562654778, 2.7494830859865e-05, 0.2623270317676866, 2.341140571301469e-06,0.20049461891117235,0.003613393826682057,0.017703341374073884
 544, 0.01659237246161466, 9.407095750289727e-05, 0.293097190970458, 1.0480102093169952e-05,0.20052236909797944,0.0036131652735488296,0.017699834987929347
 3321, 0.017087667161961365, 2.1721549040220376e-05, 0.2838065785774529, 8.662600044906104e-08,0.20053251199607833,0.0036104630779859367,0.017685953076151846
 3145, 0.017087667161961365, 1.7279644572585992e-05, 0.2838065785774529, 9.987623203718532e-08,0.20053425495295144,0.0036104591485721853,0.017685783168388383
 3119, 0.017087667161961365, 1.2726361966379475e-05, 0.2838065785774529, 8.297575342514307e-08,0.20053604219454582,0.0036104560495992116,0.017685613422971168
 2939, 0.017087667161961365, 7.414410059358732e-06, 0.2838065785774529, 9.648604460363653e-08,0.2005381265958248,0.0036104536229289914,0.017685421172462912
 2698, 0.017087667161961365, 5.114466979505695e-06, 0.2838065785774529, 8.651572930312703e-08,0.20053902939122725,0.0036104529693184433,0.017685339818506472
 2911, 0.017087667161961365, 4.411879273565122e-06, 0.2838065785774529, 8.576895681129856e-08,0.2005393051338978,0.0036104528175043473,0.017685315200637246
 1284, 0.014858841010401188, 1.84652962200761e-05, 0.3181281021035216, 3.2810020388314967e-06,0.20061950416883462,0.003608864388818244,0.01767073014540326
 1970, 0.017830609212481426, 1.7603317291637155e-05, 0.2609875904860393, 0.0023949545459005794,0.20046422650405693,0.0035941118111534054,0.017613158280263736
 1716, 0.014858841010401188, 7.577428995255382e-06, 0.3169793547374205, 3.2449698504787654e-06,0.20062400972888111,0.003596098608389354,0.01760893497544512
 1129, 0.014858841010401188, 9.864392292431269e-06, 0.3168301294625343, 3.1997973425819465e-06,0.20062314397025882,0.0035944464588150067,0.017601061942131683
 1571, 0.014858841010401188, 9.232212134524723e-06, 0.3164080865068171, 2.509678516034683e-05,0.20062306195508703,0.003589779942218712,0.017578619977405414
 1413, 0.014858841010401188, 4.990951736222679e-06, 0.3164080865068171, 3.2095080848468695e-06,0.20062514199111392,0.003589775114327221,0.017578417704294014
 1691, 0.014858841010401188, 3.7125137801163057e-06, 0.3164080865068171, 3.219906551341282e-06,0.2006256432973015,0.0035897748608658877,0.01757837333362147
 1369, 0.013125309559187715, 0.0003021278906344193, 0.3354377803621864, 4.603762761450437e-05,0.20057751082243203,0.003586536978682358,0.017566937065120147
 3179, 0.016840019811788013, 4.554896958349748e-05, 0.2840261658577759, 1.3941757099153638e-07,0.20053346226392119,0.00357237956285432,0.017502583614858982
 3342, 0.016840019811788013, 3.7793556950473624e-05, 0.283786632932743, 8.716800798603536e-08,0.20053656699227373,0.003570329265306481,0.017492447980791262
 3113, 0.016840019811788013, 1.6014912625657726e-05, 0.283786632932743, 9.510441101898708e-08,0.20054511334043396,0.0035703023859077706,0.01749158618521243
 3182, 0.016840019811788013, 1.3634284124766393e-05, 0.283786632932743, 9.57641591433462e-08,0.2005460475490284,0.0035703007669172617,0.01749149833599266
 417, 0.015354135710747894, 0.00015686018388193256, 0.3075634092467058, 6.628934891082148e-06,0.20054650237202484,0.0035667162507568686,0.017474205124110354
 2232, 0.017582961862308073, 2.3763094991807578e-05, 0.26097072319524334, 0.0028374417647649046,0.20046394938021103,0.0035650510416000954,0.0174732564205563
 930, 0.012877662209014363, 0.00013441907588729836, 0.33644392601233125, 7.204677603569674e-06,0.20065435608823215,0.0035669655662337835,0.017466176094330356
 391, 0.01510648836057454, 0.0004123838336206084, 0.3103050795358488, 9.977888768946222e-06,0.20045603960210784,0.0035628301533261607,0.017463238364162467
 1724, 0.014611193660227836, 1.0807656427778716e-05, 0.31690472453304036, 2.358178103028063e-05,0.20063281885775713,0.00356049940494152,0.017436904572758198
 3684, 0.01659237246161466, 0.001585132652321265, 0.27867494824016564, 2.7909884358771762e-08,0.1999411215266641,0.0035458794861095515,0.017425582314650967
 1513, 0.012877662209014363, 0.00021425205954388882, 0.3345761869251802, 4.7926787341401536e-05,0.20062261017239796,0.0035438899268935083,0.017357842374581642
 1020, 0.014363546310054482, 9.657270033471187e-06, 0.3180779834580543, 3.838376372306958e-06,0.20064386456618166,0.0035392626262882153,0.017333766383899035
 1824, 0.014363546310054482, 7.399874825049213e-06, 0.3180779834580543, 3.2283246338554838e-06,0.2006447616058653,0.003539261710991874,0.01733368582663087
 3302, 0.01659237246161466, 6.246532257979857e-05, 0.2837666900913563, 9.777397589580522e-08,0.20053725795388413,0.003530376931520171,0.017300033557514794
 2706, 0.01659237246161466, 1.1023271247950639e-05, 0.2837666900913563, 8.193774565079882e-08,0.20055744436812614,0.0035302892380116896,0.017297900151239262
 2689, 0.01659237246161466, 6.051006103864271e-06, 0.2837666900913563, 8.403644271900666e-08,0.2005593954762413,0.0035302872686257133,0.017297725299710194
 1972, 0.01733531451213472, 0.00010123209175652955, 0.2668517049960349, 0.0011704949973637647,0.20047329616608564,0.0035267103556409726,0.017287795308307343
 507, 0.016097077761267953, 0.00015459359720637074, 0.29199508279702074, 1.0301649632516692e-05,0.2005196570755318,0.00352591173202226,0.017280021088562476
 1019, 0.014363546310054482, 9.670228643695542e-06, 0.3167804189220993, 3.1779787939003646e-06,0.20064413632932412,0.003524575540608608,0.017263054208100044
 1504, 0.014363546310054482, 1.4044024525583031e-05, 0.3163585083046067, 3.013698668154416e-06,0.20064251034061198,0.003519818762747334,0.017240294907516406
 1201, 0.014363546310054482, 1.926901414841571e-06, 0.3163585083046067, 2.7272267127338698e-05,0.20064680181081468,0.0035198184348565506,0.01723993094767987
 1036, 0.014363546310054482, 2.3773032216934843e-06, 0.3163585083046067, 3.1882181618019953e-06,0.20064708314826618,0.0035198143114944314,0.017239887343579553
 456, 0.01510648836057454, 0.00032014631716175947, 0.305608113221827, 9.90906867008426e-06,0.20049324488910855,0.0035117952668369777,0.0172142573739967
 2235, 0.01733531451213472, 1.8313551217237947e-05, 0.26095385808452887, 0.002345610903619544,0.20048554081337494,0.003508722687658009,0.017200104686474392
 1692, 0.012382367508667657, 0.00010531849707868065, 0.33680874134623406, 7.734224122892423e-06,0.20068676332629562,0.00351139586754977,0.017196021165971433
 1794, 0.014115898959881128, 5.454871170122278e-05, 0.31805293005671076, 4.182757944078639e-06,0.20063672382532208,0.0035049241240536233,0.0171690792117187
 1166, 0.014115898959881128, 2.2929350246987676e-05, 0.31805293005671076, 3.2469362254715833e-06,0.2006491432542662,0.003504866844117493,0.017167758999338124
 514, 0.0158494304110946, 7.564190437517587e-05, 0.2928846014361355, 6.6724981350032464e-06,0.20056088943283354,0.003495325619246466,0.01712922891544556
 1994, 0.0158494304110946, 5.253585958938332e-06, 0.2788096388869709, 0.004590831943425353,0.20050687955711177,0.0034913324716980706,0.017114524862624794
 1165, 0.0064388311045071814, 0.003161131536865922, 0.3564933345104617, 3.234809859824318e-05,0.1997427308843839,0.003477305281332632,0.017111035638715518
 3027, 0.016344725111441305, 3.8009071799600934e-05, 0.28374675005270183, 8.434858050092062e-08,0.20055723748783832,0.0034904610334161586,0.017106103419503048
 2781, 0.016344725111441305, 2.845995093047826e-05, 0.28374675005270183, 9.626877366016218e-08,0.20056098419047597,0.003490446141681491,0.01710571759286225
 3240, 0.016344725111441305, 2.024880905609695e-05, 0.28374675005270183, 8.994910700243753e-08,0.20056420624119295,0.0034904367579533485,0.017105402291522232
 3149, 0.016344725111441305, 6.130741571691625e-06, 0.28374675005270183, 8.355443028770393e-08,0.20056974609117767,0.0034904280200232624,0.01710489582411697
 2880, 0.016344725111441305, 5.582320397688069e-06, 0.28374675005270183, 8.371829559410432e-08,0.20056996128090296,0.0034904278693103858,0.01710487706039316
 3247, 0.016344725111441305, 3.8339766455618115e-06, 0.28374675005270183, 9.176974227002351e-08,0.20057064715358427,0.003490427483064326,0.01710481770851881
 1754, 0.014115898959881128, 8.061128415019605e-06, 0.3168549905838041, 2.4545195107594275e-05,0.20065481375404162,0.003491166174202374,0.017101322178519
 1469, 0.014115898959881128, 3.5397982282062466e-05, 0.31680527224227206, 2.957237078437249e-06,0.2006445124777165,0.003490623720801846,0.017099573281726805
 1275, 0.014115898959881128, 2.1284669511936835e-05, 0.31680527224227206, 3.046896304626953e-06,0.20065004624417432,0.0034906049557092665,0.01709901940251701
 1645, 0.013868251609707775, 1.529949193210582e-05, 0.3197149643705463, 3.90418818694941e-06,0.20066226635877082,0.0034903049407198853,0.017096551459053762
 1525, 0.014115898959881128, 1.5715461286111902e-05, 0.3163337250293772, 3.7815935521251756e-06,0.20065231322859836,0.0034852287792304015,0.017072943785600894
 1009, 0.014115898959881128, 6.401884516538274e-06, 0.3163337250293772, 3.14068924393409e-06,0.20065597836089655,0.0034852239135709,0.017072613831699803
 1082, 0.014115898959881128, 2.500971594510239e-06, 0.3163337250293772, 3.1429056115375967e-06,0.2006575083243917,0.0034852230976138974,0.017072481950920967
 1435, 0.013868251609707775, 9.29354014238371e-05, 0.3188566013897663, 1.4939442826717517e-05,0.20063178055959022,0.0034805268344626585,0.01705201846424313
 1549, 0.012134720158494303, 0.00024022687104327905, 0.33627581612258495, 7.23932576244804e-06,0.20064452600426966,0.0034760262702679305,0.01702928113575135
 1828, 0.013868251609707775, 3.149920811655708e-05, 0.3183538315988647, 3.1895917584534645e-06,0.20065620055325792,0.003474516898090014,0.017021038976743532
 2396, 0.017087667161961365, 7.354473290702076e-06, 0.26093699515347335, 0.0025085803019265756,0.20049717311103715,0.0034713883876355163,0.017019232582361012
 1099, 0.013868251609707775, 3.6485606379227987e-06, 0.31802788060171694, 3.1490351817901143e-06,0.2006671902911051,0.003470720851591511,0.017001843666193908
 420, 0.008420009905894007, 0.0006988475440275715, 0.3610192221725525, 7.129951495120237e-06,0.20062044325393283,0.0034628269661859793,0.016967715984024884
 1171, 0.005943536404160475, 0.0025120390408827123, 0.3624450228884301, 4.3411297680099613e-05,0.2000174386794785,0.0034502151630779834,0.0169570695779869
 3633, 0.016097077761267953, 0.001306106552732467, 0.27863648909743305, 2.8139376986054945e-08,0.2000714193233338,0.0034475936837905204,0.01693990960770744
 1876, 0.013868251609707775, 2.3568507923354372e-05, 0.3167804189220993, 3.035541280508188e-06,0.20065963401042033,0.0034563374959387647,0.01693320454264935
 2438, 0.016840019811788013, 8.841403041312399e-06, 0.2609201344016542, 0.0031746241866226336,0.2004946534355079,0.0034516678784740776,0.016924393910298204
 1437, 0.013868251609707775, 2.1066116258501007e-05, 0.3164576802507837, 2.4778074092820918e-05,0.2006602680904826,0.0034526251394262374,0.016915272155479503
 3335, 0.016097077761267953, 2.3154057587211325e-05, 0.2837268128161889, 1.1911119768456533e-07,0.20057345801657298,0.0034507366084976228,0.0169133695875577
 3345, 0.016097077761267953, 2.16786672537001e-05, 0.2837268128161889, 8.394129865070459e-08,0.200574037577205,0.0034507350386892527,0.01691331397871843
 2994, 0.016097077761267953, 7.841830844184327e-06, 0.2837268128161889, 8.088413558196902e-08,0.2005794667302511,0.003450725344880497,0.016912817214864994
 3098, 0.016097077761267953, 6.244235736022944e-06, 0.2837268128161889, 8.332802138805728e-08,0.20058009352528897,0.0034507248108217405,0.016912762684395944
 3433, 0.016097077761267953, 5.753220465105054e-06, 0.2837268128161889, 8.15697007783842e-08,0.20058028621632262,0.0034507246710163532,0.016912746038011645
 2147, 0.010153541357107478, 3.949510938653606e-06, 0.26046571631297166, 0.012809255171085894,0.2006123523043792,0.003450744478885005,0.01691018382686825
 1722, 0.013868251609707775, 9.248545951880445e-06, 0.31630894563684786, 2.268356683447198e-05,0.2006649732454195,0.0034509063971622927,0.016906604244633104
 1655, 0.013868251609707775, 2.7631739437012794e-06, 0.31630894563684786, 3.0818504824575306e-06,0.20066788952519213,0.003450901621485345,0.016906339696111397
 542, 0.014363546310054482, 0.00028159932384779374, 0.30963883137796183, 6.1926197681979545e-06,0.20053891846549773,0.0034470148498875535,0.01689829682793901
 1327, 0.012134720158494303, 0.00018274586355308852, 0.3342438539855972, 4.482550900717591e-05,0.20066670878167775,0.003448996114575603,0.016897259896432943
 25, 0.017087667161961365, 5.38808313945586e-05, 0.26225888160031174, 2.092047740990878e-06,0.20052561490064869,0.003444209285583792,0.016885876620843156
 1863, 0.012134720158494303, 0.0001746737824742776, 0.33396741377884376, 4.5795341408437116e-05,0.20066990472482904,0.003445337993902739,0.016879376317085595
 954, 0.013620604259534423, 1.2371488579204005e-05, 0.3180028350921405, 3.165445724857109e-06,0.20067426201038382,0.003436870133275396,0.016838229728971515
 419, 0.014115898959881128, 0.0007430651469966689, 0.30954388654656956, 5.83541161253358e-06,0.20036843704620189,0.0034222574653117745,0.016793001630986765
 378, 0.015354135710747894, 0.0001112303608203184, 0.29348063085980086, 1.0176453388264426e-05,0.20056754636863613,0.0034249466370248546,0.01678957194238422
 2603, 0.016840019811788013, 1.0663023576736632e-05, 0.2609201344016542, 0.002224583485965138,0.2005115093791989,0.0034218179789286896,0.016779101401702873
 1542, 0.013620604259534423, 2.615508429640703e-06, 0.3162841701261064, 2.6124544848338354e-05,0.2006780022338032,0.003416861882711612,0.016741537801563566
 1432, 0.013620604259534423, 3.725178435266551e-06, 0.3162841701261064, 3.0900560275087052e-06,0.20067800502501643,0.0034168581123886848,0.016741519408493465
 1285, 0.013620604259534423, 1.6055545041972082e-06, 0.3162841701261064, 2.3853644977388904e-05,0.20067844148894046,0.003416861116211694,0.01674149807760171
 1336, 0.013620604259534423, 1.0309179718307657e-06, 0.3162841701261064, 2.631357842043354e-05,0.2006786200803994,0.0034168618022483383,0.016741486733219256
 1292, 0.013620604259534423, 2.5887165347347324e-06, 0.3162841701261064, 3.113274042891496e-06,0.20067845027702752,0.0034168579412548277,0.016741482060922526
 1257, 0.013620604259534423, 2.529728072748183e-06, 0.3162841701261064, 3.0852085185573056e-06,0.20067847394461305,0.003416857933000154,0.016741480079755525
 2940, 0.0158494304110946, 5.110727304404787e-06, 0.2837068783812267, 8.309880454505743e-08,0.200590940284826,0.003411182736384257,0.01672130998376715
 3064, 0.0158494304110946, 3.359782442611766e-06, 0.2837068783812267, 8.317195544534385e-08,0.2005916272587697,0.0034111823803253945,0.016721251959030254
 1473, 0.01337295690936107, 6.5415543535679e-05, 0.31863015860490806, 5.31714446658812e-06,0.20066379075912097,0.003411106195301421,0.016714972033347392
 21, 0.016097077761267953, 0.0009380243844653233, 0.2756125861715924, 2.5965755464539653e-05,0.20021611876407758,0.003402775296896581,0.01671149090848913
 1217, 0.011639425458147598, 0.00024294854582797198, 0.335493519441675, 9.677738325440156e-06,0.20066468794936973,0.003407677178209038,0.016698376461108194
 2613, 0.007677067855373947, 1.0744070523427023e-07, 0.26029781473602787, 0.013919487090928873,0.20070270318179356,0.003405560710109458,0.01668507019349821
 26, 0.016840019811788013, 1.935436798204632e-05, 0.26224184959085595, 2.3336210782441306e-06,0.20054952119222205,0.003402087852454136,0.016680858113303235
 423, 0.014115898959881128, 0.00022225612295729094, 0.30876280776877196, 6.305877067851039e-06,0.2005728530496381,0.0034015828578580222,0.016676515577671042
 1396, 0.01337295690936107, 3.2205921924584923e-06, 0.31797779352704936, 3.0971053816398e-06,0.20068835508236202,0.0034033010033265084,0.01667535590919808
 1485, 0.011639425458147598, 0.000135460924988223, 0.33443763458671527, 4.9654164187069616e-05,0.20070625276403908,0.0033927327752108784,0.016622977161042416
 1054, 0.01337295690936107, 7.707404586048064e-06, 0.3167804189220993, 2.209716109170388e-05,0.20068647820368793,0.0033892156928616436,0.016607640175805117
 515, 0.01510648836057454, 0.00015862280662939864, 0.2932887855897734, 6.303743304408157e-06,0.20055950396775385,0.0033856018933203272,0.016600554737638926
 2021, 0.007677067855373947, 9.704833077369498e-08, 0.26029781473602787, 0.013796860571403535,0.2007047002533715,0.0033855418148329456,0.01658845508988881
 941, 0.01337295690936107, 1.4151712641934202e-05, 0.31625939849624063, 3.0213980724909943e-06,0.2006844205078362,0.003383105199512442,0.01657836144083073
 1219, 0.01337295690936107, 3.343289699981679e-06, 0.31625939849624063, 2.813524413396064e-05,0.20068818160595486,0.003383105247961177,0.016578056129880562
